lap_id,turn_number,flat_out,position_entry,position_exit,braking_start_dist,braking_start_speed,braking_start_gear,time_at_braking_ms,gap_behind_at_entry,gap_ahead_at_entry,entry_dist,entry_speed,entry_gear,time_at_entry_ms,apex_dist,apex_speed,apex_gear,time_at_apex_ms,exit_dist,exit_speed,exit_gear,time_at_exit_ms,gap_behind_at_exit,gap_ahead_at_exit,throttle_committed_dist,throttle_committed_speed,throttle_committed_gear,time_at_throttle_committed_ms,time_in_turn_ms,max_brake_before_apex,max_throttle_after_apex,battery_deployed_prev_straight,battery_overtake_deployed_prev_straight,battery_boost_deployed_prev_straight,battery_recharged_prev_straight,lockups,spins,lockups_front_minor,lockups_front_medium,lockups_front_severe,lockups_rear_minor,lockups_rear_medium,lockups_rear_severe,spins_minor,spins_medium,spins_severe,in_traffic,collision_events,corner_cutting_events,time_penalties_received_sec,retried_with_flashback,tyre_temps_entry,tyre_temps_apex,tyre_temps_exit,tyre_carcass_temps,brake_bias,differential,off_throttle_diff,engine_braking,turn_series_distances,turn_series_times,turn_positions,turn_speeds,turn_brakes,turn_throttles,turn_gears,turn_wheel_angles,turn_slip_ratios,turn_yaw_rates,turn_longitudinal_g,version
AbuDhabi_Race_Feb04_001_L11,13,False,1,1,0.0,0.0,0,0,14.917,0.0,4445.3,120,3,73035,4519.31,127,3,74952,4558.42,143,3,76036,14.783,0.0,4530.44,129,3,75285,3001,2,67,0.0,0.0,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,84|75|81|72,77|89|78|78,74|89|77|79,90|93|96|97,58,30,55,50,4445|4451|4456|4462|4468|4474|4480|4486|4492|4498|4504|4510|4516|4522|4528|4534|4539|4545|4551|4558,73035|73218|73368|73518|73685|73818|73952|74102|74252|74385|74535|74702|74869|75052|75235|75402|75585|75719|75869|76036,-437.6;187.3|-435.3;193.1|-432.9;197.9|-430.1;202.6|-426.4;207.6|-423.1;211.3|-419.5;214.7|-415.2;218.2|-411.2;220.9|-406.5;223.7|-401.7;226.0|-396.1;228.0|-390.4;229.5|-384.0;230.3|-378.1;230.5|-371.5;229.9|-365.5;228.8|-360.0;227.4|-354.5;225.6|-348.4;223.2,120|126|130|133|134|133|132|131|130|129|128|127|126|127|128|131|134|137|140|143,0|0|0|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,86|83|75|65|52|39|35|34|34|31|30|37|48|54|61|66|66|67|67|67,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,-0.0361|-0.0546|-0.0650|-0.0699|-0.0745|-0.0804|-0.0920|-0.0948|-0.1081|-0.1212|-0.1254|-0.1278|-0.1190|-0.1093|-0.0922|-0.0656|-0.0539|-0.0413|-0.0441|-0.0571,0.081;0.039;-0.002;-0.001|0.095;0.040;-0.003;-0.001|0.099;0.037;-0.004;-0.001|0.079;0.028;-0.010;-0.001|0.069;0.021;-0.006;-0.002|0.039;0.007;-0.017;-0.001|0.019;0.010;-0.005;-0.001|0.027;0.005;-0.002;0.000|0.039;0.012;0.002;0.000|0.026;0.007;0.002;0.000|0.027;0.006;0.003;0.000|0.040;0.009;0.002;-0.000|0.053;0.015;-0.000;-0.000|0.063;0.019;-0.001;-0.000|0.082;0.026;-0.002;-0.000|0.055;0.023;-0.029;0.000|0.050;0.024;-0.001;-0.000|0.038;0.024;-0.001;-0.001|0.051;0.024;-0.001;-0.000|0.045;0.024;-0.003;-0.000,0.023|0.023|0.014|-0.028|0.035|-0.071|0.022|-0.070|-0.048|-0.043|-0.037|0.031|0.028|0.032|0.013|-0.022|0.065|-0.011|-0.048|0.091,1.00|0.93|0.73|0.50|0.17|-0.09|-0.09|-0.08|-0.03|-0.10|-0.22|-0.16|0.08|0.19|0.31|0.65|0.64|0.55|0.51|0.59,0.2.9-dev
AbuDhabi_Race_Feb04_001_L11,14,False,1,1,0.0,0.0,0,0,14.783,0.0,4559.09,143,3,76052,4608.92,139,3,77269,4747.53,214,5,80303,14.75,0.0,4622.54,141,3,77603,4251,0,100,0.0,0.0,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,74|89|77|79,73|100|75|84,63|86|75|82,90|93|96|97,58,30,55,50,4559|4568|4578|4588|4598|4608|4618|4627|4637|4647|4657|4667|4677|4687|4697|4707|4716|4726|4736|4747,76052|76302|76569|76836|77052|77253|77519|77769|78019|78269|78503|78719|78936|79170|79386|79570|79753|79953|80103|80303,-347.8;223.0|-338.9;218.3|-330.6;212.4|-323.0;204.8|-317.6;197.4|-313.7;190.6|-310.0;181.7|-307.4;172.2|-306.3;162.2|-306.4;151.8|-307.6;141.9|-310.0;132.0|-313.2;122.7|-317.2;113.3|-322.1;103.9|-327.2;95.1|-332.2;86.8|-337.6;78.3|-342.8;70.4|-348.8;61.5,143|146|146|143|140|139|140|143|147|152|156|160|165|172|180|187|193|200|207|214,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,66|63|47|34|36|50|61|69|72|74|74|83|87|95|100|100|100|100|100|100,3|3|3|3|3|3|3|3|3|3|3|3|3|4|4|4|4|5|5|5,-0.0588|-0.0783|-0.1012|-0.1253|-0.1232|-0.1223|-0.0966|-0.0658|-0.0507|-0.0613|-0.0557|-0.0457|-0.0341|-0.0185|-0.0106|-0.0089|-0.0069|-0.0049|-0.0033|-0.0010,0.040;0.021;-0.005;-0.000|0.096;0.024;0.001;-0.001|0.058;0.018;0.001;0.000|0.026;0.007;0.002;0.000|0.025;0.007;0.002;0.000|0.061;0.020;0.001;-0.000|0.076;0.027;-0.002;-0.000|0.068;0.029;-0.006;-0.001|0.054;0.024;-0.002;-0.001|0.051;0.022;-0.002;-0.001|0.034;0.023;-0.011;-0.000|0.040;0.026;-0.002;-0.001|0.047;0.027;-0.001;-0.001|0.058;0.036;-0.001;-0.001|0.042;0.032;-0.001;-0.001|0.040;0.033;-0.001;-0.001|0.041;0.035;-0.001;-0.001|0.047;0.042;-0.001;-0.001|0.033;0.031;-0.001;-0.001|0.032;0.030;-0.001;-0.001,0.090|-0.212|0.002|0.016|-0.010|-0.044|-0.011|0.047|0.026|-0.005|0.148|0.048|-0.002|-0.029|-0.051|-0.079|-0.005|-0.009|0.008|0.007,0.53|-0.03|-0.09|-0.26|-0.19|0.04|0.24|0.55|0.58|0.56|0.62|0.65|0.72|0.92|1.02|0.98|1.11|1.36|1.03|1.00,0.2.9-dev
AbuDhabi_Race_Feb04_001_L11,15,True,1,1,0.0,0.0,0,0,14.783,0.0,4779.26,230,5,80820,4889.15,249,6,82420,5005.97,258,7,84054,14.817,0.0,4892.93,248,6,82487,3234,0,100,7.0,5.5,0.0,3.3,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,60|81|74|80,83|78|88|82,98|76|97|84,90|94|96|97,58,30,55,50,4779|4790|4802|4814|4826|4838|4850|4862|4874|4886|4898|4909|4921|4933|4945|4957|4969|4981|4993|5005,80820|80987|81170|81353|81537|81720|81904|82070|82237|82404|82570|82704|82837|83004|83204|83370|83554|83721|83887|84054,-366.7;34.9|-373.1;24.9|-379.3;14.5|-385.1;3.6|-389.6;-6.7|-393.7;-18.6|-396.8;-30.8|-398.8;-42.2|-399.9;-53.8|-399.9;-65.3|-398.9;-76.8|-397.3;-85.8|-394.7;-95.9|-390.8;-106.7|-385.5;-118.2|-379.8;-128.2|-372.5;-138.7|-365.3;-148.0|-357.6;-156.9|-349.5;-165.7,230|236|240|243|244|246|249|250|250|249|248|248|248|248|249|249|251|253|256|258,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,5|6|6|6|6|6|6|6|6|6|6|6|6|6|6|7|7|7|7|7,0.0079|0.0131|0.0266|0.0451|0.0416|0.0296|0.0421|0.0701|0.0894|0.0759|0.0581|0.0593|0.0766|0.0666|0.0609|0.0312|0.0240|0.0219|0.0088|0.0074,0.025;0.028;-0.001;-0.001|0.029;0.034;-0.001;-0.001|0.019;0.026;-0.001;-0.001|0.018;0.035;-0.001;-0.000|0.018;0.034;-0.000;-0.001|0.019;0.031;-0.000;-0.001|0.017;0.028;-0.000;-0.000|0.020;0.040;-0.000;-0.000|0.027;0.057;-0.000;0.001|0.024;0.056;-0.000;0.000|0.018;0.041;-0.000;-0.001|0.019;0.035;-0.000;-0.002|0.018;0.037;-0.000;-0.000|0.022;0.045;-0.000;-0.001|0.026;0.048;-0.000;-0.001|0.016;0.028;-0.000;-0.001|0.018;0.027;-0.000;-0.001|0.016;0.023;-0.000;-0.000|0.016;0.020;-0.000;-0.001|0.017;0.019;-0.000;-0.000,-0.007|0.008|0.048|-0.012|-0.026|-0.016|0.011|0.027|0.014|0.136|-0.031|-0.085|-0.035|0.005|-0.065|0.039|-0.016|-0.008|-0.016|0.016,0.86|1.01|0.56|0.42|0.38|0.44|0.39|0.20|0.15|0.14|0.18|0.28|0.18|0.25|0.28|0.31|0.42|0.42|0.45|0.46,0.2.9-dev
AbuDhabi_Race_Feb04_001_L11,16,False,1,1,5014.41,260,7,84171,14.817,0.0,5023.98,254,7,84304,5134.97,102,3,86655,5214.66,171,4,88922,14.45,0.0,5150.87,106,3,87238,4751,71,100,1.8,0.0,0.0,0.3,1,0,0,1,0,0,0,0,0,0,0,False,0,0,0,False,96|75|96|83,106|84|90|74,88|72|87|77,91|94|96|97,58,30,55,50,5014|5033|5043|5053|5063|5073|5083|5093|5103|5113|5123|5133|5143|5153|5163|5173|5183|5194|5204|5214,84304|84454|84604|84771|84954|85138|85338|85571|85804|86071|86338|86621|86988|87355|87655|87971|88222|88472|88722|88922,-337.0;-178.6|-329.7;-185.9|-322.7;-192.8|-315.2;-199.6|-307.2;-206.3|-299.4;-212.0|-291.0;-217.0|-281.4;-221.5|-272.2;-224.5|-262.5;-226.2|-253.7;-226.2|-245.6;-224.3|-236.4;-219.3|-228.6;-212.0|-222.6;-204.0|-217.4;-195.1|-212.9;-186.2|-208.5;-177.0|-204.3;-167.8|-200.2;-158.6,254|242|227|212|196|182|170|156|141|126|111|103|103|108|118|129|140|152|162|171,39|63|71|65|51|45|39|37|35|31|20|0|0|0|0|0|0|0|0|0,13|0|0|0|0|0|0|0|0|0|0|32|52|72|83|91|100|100|100|100,7|7|7|6|6|5|5|4|4|3|3|3|3|3|3|3|3|3|4|4,0.0060|0.0101|0.0113|0.0289|0.0432|0.0663|0.0771|0.1030|0.1382|0.1611|0.1602|0.1478|0.0991|0.0618|0.0339|0.0153|0.0088|0.0043|0.0024|0.0005,-0.011;-0.012;-0.011;-0.011|-0.020;-0.021;-0.016;-0.019|-0.029;-0.031;-0.021;-0.035|-0.004;-0.003;-0.021;-0.050|-0.025;-0.026;-0.016;-0.089|-0.028;-0.035;-0.014;-0.128|-0.022;-0.023;-0.015;-0.219|-0.017;-0.020;-0.020;-0.263|-0.026;-0.030;-0.024;-0.340|-0.004;0.017;-0.020;-0.242|-0.019;-0.010;-0.011;-0.047|0.009;0.059;0.000;0.001|0.019;0.076;-0.000;-0.002|0.027;0.069;-0.001;-0.002|0.046;0.101;-0.001;-0.002|0.040;0.070;-0.001;-0.002|0.051;0.074;-0.002;-0.002|0.051;0.054;-0.001;-0.001|0.039;0.044;-0.001;-0.001|0.050;0.056;-0.001;-0.001,0.079|0.148|-0.047|0.014|-0.075|-0.033|-0.027|-0.017|-0.034|0.129|0.043|0.010|0.001|-0.007|-0.001|-0.051|-0.014|-0.026|-0.014|-0.032,-1.77|-2.67|-2.83|-1.78|-2.16|-2.06|-1.81|-1.36|-1.73|-0.81|-1.31|-0.22|0.27|0.68|0.92|1.25|1.41|1.23|1.23|1.29,0.2.9-dev
AbuDhabi_Race_Feb04_001_L12,1,False,1,1,281.94,286,7,3849,14.45,0.0,299.99,266,7,4099,389.18,133,4,5850,516.82,178,4,8916,14.566,0.0,393.15,133,4,5950,5067,98,100,7.2,7.2,0.0,5.9,1,0,1,0,0,0,0,0,0,0,0,False,0,0,0,False,55|52|66|63,65|72|65|69,60|81|76|90,92|93|97|97,58,30,55,50,281|310|322|333|345|356|367|379|390|402|413|425|436|447|459|470|482|493|504|516,4099|4250|4433|4616|4816|5050|5316|5600|5900|6200|6450|6700|6966|7266|7550|7866|8166|8433|8683|8916,-46.7;173.6|-41.5;184.2|-36.7;193.9|-31.4;204.5|-26.2;214.1|-20.3;224.1|-13.5;233.3|-5.0;242.1|4.3;248.4|14.1;252.5|23.4;254.6|33.1;255.2|43.6;254.2|54.9;250.9|65.0;245.7|74.2;239.2|84.4;232.9|94.3;227.2|104.3;221.6|114.1;216.0,266|244|223|204|188|172|156|139|133|136|138|141|143|137|134|138|149|159|169|178,91|96|85|65|53|48|41|8|0|0|0|0|0|1|6|0|0|0|0|0,0|0|0|0|0|0|0|0|58|73|76|82|79|44|54|94|100|100|100|100,7|7|7|6|6|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4,-0.0014|-0.0020|-0.0031|-0.0094|-0.0173|-0.0412|-0.0833|-0.1389|-0.1257|-0.0931|-0.0873|-0.0725|-0.0481|0.0431|0.0934|0.0388|0.0044|0.0016|-0.0007|-0.0027,-0.031;-0.031;-0.029;-0.031|-0.037;-0.036;-0.034;-0.034|-0.036;-0.035;-0.031;-0.031|-0.027;-0.026;-0.026;-0.024|-0.024;-0.023;-0.025;-0.016|-0.027;-0.026;-0.048;-0.015|-0.030;-0.026;-0.208;-0.018|-0.003;-0.012;-0.054;-0.004|0.059;0.017;0.000;-0.000|0.098;0.033;-0.002;-0.000|0.123;0.045;-0.002;-0.001|0.152;0.070;-0.004;-0.001|0.203;0.113;-0.000;-0.000|0.067;0.030;0.011;-0.000|0.110;0.070;-0.066;-0.002|0.033;0.067;-0.000;-0.002|0.038;0.042;-0.001;-0.001|0.040;0.041;-0.001;-0.001|0.038;0.038;-0.001;-0.001|0.034;0.033;-0.001;-0.001,0.013|-0.000|0.018|-0.014|-0.031|-0.004|-0.022|0.012|0.014|0.014|0.020|0.001|0.008|0.000|0.009|0.006|-0.003|-0.003|-0.007|0.026,-3.61|-3.74|-3.28|-2.53|-2.12|-1.97|-1.87|-1.05|0.06|0.42|0.45|0.51|0.45|-0.25|0.31|0.86|1.07|1.12|1.10|1.06,0.2.9-dev
AbuDhabi_Race_Feb04_001_L12,2,True,1,1,0.0,0.0,0,0,14.583,0.0,580.34,218,5,10066,660.7,238,6,11283,716.77,248,6,12099,14.883,0.0,700.84,244,6,11866,2033,0,100,9.2,9.1,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,57|72|74|85,62|89|80|96,64|95|83|101,91|94|96|97,58,30,55,50,580|586|594|601|608|615|622|629|636|644|651|658|665|672|679|687|694|701|708|716,10066|10183|10300|10400|10516|10633|10750|10850|10950|11066|11166|11266|11366|11466|11566|11666|11783|11883|11983|12099,168.4;183.0|174.3;179.0|180.2;174.8|186.0;170.2|190.9;166.1|196.4;161.0|201.7;155.5|206.0;150.6|210.6;144.5|214.3;139.0|217.6;133.3|220.6;127.4|223.3;121.3|225.6;115.1|227.6;108.8|229.4;102.3|231.0;94.6|232.2;87.9|233.1;81.2|233.8;73.2,218|222|225|228|231|233|235|236|237|237|238|238|239|239|240|241|243|244|246|248,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,5|5|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6,-0.0141|-0.0180|-0.0251|-0.0287|-0.0346|-0.0456|-0.0543|-0.0522|-0.0595|-0.0602|-0.0602|-0.0581|-0.0494|-0.0414|-0.0389|-0.0370|-0.0319|-0.0251|-0.0217|-0.0164,0.033;0.027;-0.001;-0.001|0.033;0.026;-0.001;-0.001|0.037;0.026;-0.001;-0.001|0.036;0.023;-0.001;-0.001|0.038;0.023;-0.001;-0.001|0.044;0.024;-0.001;-0.001|0.053;0.026;-0.001;-0.001|0.052;0.024;-0.001;-0.000|0.062;0.028;-0.000;-0.000|0.059;0.027;-0.001;-0.000|0.062;0.029;-0.001;-0.000|0.066;0.030;-0.001;-0.000|0.055;0.025;-0.001;-0.000|0.056;0.027;-0.001;-0.000|0.059;0.029;-0.001;-0.001|0.048;0.026;-0.002;-0.001|0.039;0.023;-0.001;-0.000|0.034;0.021;-0.001;-0.000|0.033;0.020;-0.001;-0.000|0.027;0.019;-0.001;-0.000,0.036|0.002|0.023|0.030|-0.018|-0.033|-0.004|-0.003|-0.027|-0.006|-0.008|-0.040|-0.016|-0.040|-0.070|-0.030|-0.001|-0.017|-0.041|-0.016,0.93|0.86|0.98|0.79|0.68|0.63|0.54|0.43|0.38|0.34|0.36|0.33|0.38|0.38|0.43|0.43|0.50|0.51|0.51|0.53,0.2.9-dev
AbuDhabi_Race_Feb04_001_L12,3,True,1,1,0.0,0.0,0,0,14.883,0.0,724.87,250,6,12216,836.48,251,7,13733,999.57,261,7,16033,14.533,0.0,838.92,251,7,13766,3817,0,100,2.5,2.5,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,63|94|82|100,97|89|99|97,105|81|102|90,91|94|97|98,58,30,55,50,724|738|752|767|781|796|810|825|839|854|868|883|897|912|926|941|955|969|984|999,12216|12416|12599|12816|12999|13199|13383|13583|13783|13983|14183|14383|14566|14799|14999|15216|15416|15633|15833|16033,234.3;65.2|234.7;51.2|234.9;37.0|235.4;22.6|236.9;9.5|240.1;-4.5|244.8;-17.9|250.2;-29.6|257.4;-41.6|265.7;-52.8|275.3;-62.8|285.8;-71.8|297.2;-79.7|310.3;-87.1|323.0;-92.8|337.4;-97.9|351.1;-101.4|366.2;-103.9|380.4;-105.3|394.9;-106.1,250|253|257|259|259|256|254|252|251|250|249|249|249|250|252|253|254|256|258|261,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,6|6|6|6|6|6|6|7|7|7|7|7|7|7|7|7|7|7|7|7,-0.0119|-0.0007|0.0120|0.0557|0.0723|0.0769|0.0895|0.0936|0.0882|0.0719|0.0566|0.0522|0.0465|0.0382|0.0286|0.0418|0.0358|0.0234|0.0012|0.0002,0.025;0.019;-0.001;-0.000|0.021;0.019;-0.001;-0.000|0.018;0.020;-0.001;-0.000|0.017;0.036;-0.000;-0.000|0.024;0.058;-0.000;0.001|0.022;0.056;-0.000;0.001|0.020;0.044;0.000;0.000|0.022;0.050;-0.000;0.001|0.019;0.041;-0.000;0.000|0.016;0.034;-0.000;-0.000|0.017;0.035;-0.000;-0.000|0.016;0.031;-0.000;-0.000|0.017;0.031;-0.000;-0.001|0.016;0.027;-0.000;-0.001|0.015;0.023;-0.000;-0.000|0.015;0.027;-0.000;-0.000|0.016;0.029;-0.000;-0.001|0.017;0.026;-0.000;-0.001|0.018;0.018;-0.000;-0.001|0.022;0.019;-0.001;-0.001,-0.024|-0.005|0.060|0.081|0.037|0.251|-0.107|-0.123|-0.052|-0.040|0.005|-0.010|-0.024|-0.022|0.007|-0.012|-0.057|-0.024|-0.071|-0.086,0.53|0.52|0.49|0.24|0.01|-0.11|0.17|-0.07|0.03|0.03|0.12|0.18|0.23|0.27|0.31|0.25|0.26|0.38|0.48|0.50,0.2.9-dev
AbuDhabi_Race_Feb04_001_L12,4,True,1,1,0.0,0.0,0,0,14.55,0.0,1003.31,262,7,16083,1059.15,273,7,16816,1151.26,286,7,17983,14.6,0.0,1036.08,269,7,16516,1900,0,100,1.3,1.3,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,104|81|101|89,94|76|94|86,81|70|84|80,93|94|98|98,58,30,55,50,1003|1010|1018|1026|1034|1041|1049|1057|1065|1073|1080|1088|1096|1104|1112|1119|1127|1135|1143|1151,16083|16183|16299|16399|16499|16599|16699|16799|16883|16999|17099|17199|17283|17399|17499|17599|17699|17799|17866|17983,398.5;-106.3|405.8;-106.7|414.4;-107.1|421.8;-107.6|429.2;-108.2|436.7;-109.0|444.1;-109.9|451.6;-111.1|459.1;-112.5|466.5;-114.1|474.0;-115.8|481.5;-117.7|488.9;-119.7|496.3;-121.9|503.8;-124.3|511.2;-126.8|518.6;-129.4|526.0;-132.1|532.2;-134.4|539.6;-137.2,262|264|266|267|269|270|271|272|274|275|276|277|278|280|281|282|283|284|285|286,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,-0.0015|-0.0045|-0.0083|-0.0150|-0.0143|-0.0183|-0.0172|-0.0140|-0.0121|-0.0121|-0.0128|-0.0120|-0.0098|-0.0085|-0.0090|-0.0066|-0.0058|-0.0057|-0.0042|-0.0033,0.026;0.023;-0.000;-0.001|0.020;0.020;-0.000;-0.001|0.034;0.023;-0.000;-0.001|0.020;0.018;-0.000;-0.001|0.023;0.018;-0.000;-0.000|0.023;0.015;-0.000;-0.000|0.025;0.016;-0.000;-0.000|0.023;0.015;-0.001;-0.000|0.021;0.016;-0.000;-0.000|0.019;0.016;-0.000;-0.000|0.020;0.016;-0.000;-0.000|0.017;0.014;-0.000;-0.000|0.018;0.015;-0.000;-0.000|0.016;0.014;-0.000;-0.000|0.016;0.014;-0.000;-0.000|0.017;0.015;-0.000;-0.000|0.017;0.015;-0.000;-0.000|0.016;0.015;-0.000;-0.000|0.015;0.014;-0.000;-0.000|0.015;0.014;-0.000;-0.000,-0.055|0.029|-0.026|0.161|-0.009|-0.016|-0.048|0.023|0.035|-0.005|-0.016|0.026|0.035|0.044|0.024|0.002|-0.001|0.020|0.043|0.030,0.45|0.49|0.37|0.47|0.38|0.40|0.36|0.38|0.36|0.37|0.35|0.37|0.35|0.35|0.34|0.33|0.33|0.32|0.31|0.30,0.2.9-dev
AbuDhabi_Race_Feb04_001_L12,5,False,1,1,1315.45,296,8,20005,14.617,0.0,1314.08,297,8,19988,1460.43,87,2,22888,1581.3,183,4,26455,14.066,0.0,1509.98,114,2,24672,6467,89,100,2.9,2.8,0.0,6.9,1,0,0,1,0,0,0,0,0,0,0,False,0,0,0,False,65|59|70|69,80|81|67|74,67|72|76|81,93|95|98|99,58,30,55,50,1314|1327|1341|1355|1369|1383|1397|1412|1426|1440|1454|1468|1482|1496|1510|1524|1538|1552|1566|1581,19988|20155|20338|20538|20788|21022|21305|21622|21938|22288|22688|23138|23638|24188|24688|25122|25505|25855|26172|26455,690.1;-199.8|703.7;-205.7|716.2;-211.3|728.5;-217.4|741.2;-224.6|752.8;-232.5|763.2;-241.3|773.2;-251.6|780.5;-261.6|785.8;-272.1|788.3;-283.1|787.0;-294.4|780.8;-305.3|769.6;-314.6|755.5;-320.2|741.2;-322.3|726.8;-322.4|712.3;-321.1|698.0;-319.5|684.1;-318.1,297|282|259|235|213|193|174|152|132|111|93|87|94|104|114|127|142|157|170|183,9|80|87|76|58|52|51|49|40|33|19|0|0|0|0|0|0|0|0|0,45|0|0|0|0|0|0|0|0|0|0|45|53|56|67|77|99|100|100|100,8|8|8|8|7|6|6|5|4|4|2|2|2|2|2|2|3|3|4|4,-0.0026|-0.0077|-0.0108|-0.0218|-0.0279|-0.0304|-0.0374|-0.0596|-0.0996|-0.1312|-0.1483|-0.1392|-0.0959|-0.0836|-0.0542|-0.0228|-0.0056|0.0051|0.0039|0.0029,0.001;0.001;-0.002;-0.002|-0.021;-0.021;-0.022;-0.020|-0.030;-0.028;-0.031;-0.023|-0.030;-0.029;-0.041;-0.021|-0.025;-0.024;-0.051;-0.016|-0.001;-0.002;-0.051;-0.015|-0.042;-0.034;-0.084;-0.018|-0.040;-0.032;-0.164;-0.020|-0.039;-0.030;-0.346;-0.026|-0.008;-0.006;-0.218;-0.021|-0.006;-0.011;-0.132;-0.011|0.068;0.015;-0.001;-0.000|0.088;0.024;-0.002;-0.000|0.089;0.027;-0.002;-0.001|0.050;0.028;-0.006;-0.001|0.075;0.040;-0.003;-0.001|0.143;0.095;-0.002;-0.001|0.047;0.057;-0.001;-0.002|0.053;0.058;-0.001;-0.001|0.038;0.040;-0.001;-0.001,-0.018|0.018|0.016|-0.004|-0.018|0.018|-0.035|-0.039|-0.019|-0.030|-0.016|0.017|-0.015|0.018|0.025|0.017|-0.025|-0.033|-0.010|-0.038,-0.71|-3.30|-3.56|-3.12|-2.50|-1.60|-2.07|-2.03|-1.72|-1.36|-0.95|0.22|0.50|0.54|0.79|1.17|1.23|1.12|1.34|1.29,0.2.9-dev
AbuDhabi_Race_Feb04_001_L12,6,False,1,1,2520.36,311,8,38455,14.4,0.0,2531.77,303,8,38588,2650.02,78,2,41255,2697.39,91,2,43005,13.916,0.0,0.0,0.0,0,0,4550,100,55,11.7,11.7,0.0,15.9,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,45|46|55|55,61|61|61|63,61|66|64|68,92|93|97|98,58,30,55,50,2520|2539|2548|2556|2565|2574|2583|2592|2600|2609|2618|2627|2635|2644|2653|2662|2671|2679|2688|2697,38588|38705|38821|38938|39038|39188|39338|39505|39671|39888|40088|40355|40655|41038|41438|41671|41855|42221|42655|43005,-265.7;-306.2|-273.9;-306.2|-283.0;-306.2|-291.7;-306.2|-299.7;-306.2|-309.4;-306.1|-317.3;-306.1|-326.4;-306.0|-335.3;-305.9|-344.0;-305.8|-352.3;-305.4|-361.4;-304.4|-370.1;-302.5|-378.9;-299.3|-386.1;-294.2|-389.3;-290.3|-391.6;-286.5|-394.0;-278.7|-393.9;-269.2|-391.6;-260.9,303|290|274|257|241|222|205|186|165|147|131|114|100|83|78|79|79|81|85|91,67|100|100|100|100|100|100|93|85|69|54|42|40|22|0|0|0|0|0|0,13|2|0|0|0|0|0|0|0|0|0|0|0|0|32|35|33|39|48|55,8|8|8|8|8|7|7|6|5|5|4|4|3|2|2|2|2|2|2|2,-0.0014|-0.0007|-0.0011|-0.0013|-0.0003|0.0003|-0.0000|-0.0005|-0.0042|-0.0150|-0.0353|-0.0330|-0.0530|-0.1094|-0.1334|-0.1221|-0.1400|-0.1250|-0.0989|-0.0692,-0.017;-0.017;-0.017;-0.016|-0.030;-0.030;-0.029;-0.029|-0.033;-0.033;-0.032;-0.031|-0.038;-0.036;-0.035;-0.036|-0.039;-0.039;-0.038;-0.037|-0.033;-0.034;-0.052;-0.048|-0.061;-0.060;-0.054;-0.052|-0.056;-0.056;-0.069;-0.063|-0.055;-0.054;-0.058;-0.044|-0.053;-0.050;-0.053;-0.028|-0.035;-0.032;-0.112;-0.020|-0.027;-0.026;-0.029;-0.015|-0.028;-0.028;-0.038;-0.016|-0.013;-0.020;-0.030;-0.010|0.072;0.006;0.000;-0.000|0.134;0.010;-0.000;0.000|0.189;0.033;0.000;-0.000|0.081;0.014;-0.001;-0.000|0.079;0.019;-0.001;-0.000|0.098;0.025;-0.001;-0.001,0.015|0.010|0.003|0.007|0.003|-0.015|-0.001|0.018|-0.009|0.010|0.013|-0.016|-0.005|0.011|0.071|0.651|-0.588|-0.032|-0.033|0.012,-2.85|-4.02|-3.98|-3.90|-3.83|-3.23|-3.63|-3.34|-2.97|-2.48|-1.96|-1.56|-1.46|-1.03|-0.04|-0.10|-0.01|0.17|0.41|0.55,0.2.9-dev
